SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;County;Comments;Discharge.start;Discharge.end;Precipitation.start;Precipitation.end;Tmax.start;Tmax.end;Tmin.start;Tmin.end;Water_Level.start;Water_Level.end
574;Borgo S. Lorenzo;TOS10001000;OD:TOS10001000;43.956171;11.370807;NA;NA;Toscana;NA;NA;NA;1916;2000;NA;NA;NA;NA;NA;NA
575;Campestri;TOS10001002;OD:TOS10001002;43.907129;11.439103;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
576;Fornello;TOS10001004;OD:TOS10001004;44.007315;11.490109;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
577;Vicchio;TOS10001006;OD:TOS10001006;43.934337;11.467624;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
578;Villore;TOS10001010;OD:TOS10001010;43.966733;11.546251;NA;NA;Toscana;NA;NA;NA;1933;1989;1992;1992;1992;1992;NA;NA
579;Castagno;TOS10001020;OD:TOS10001020;43.899297;11.660852;NA;NA;Toscana;NA;NA;NA;1934;2001;NA;NA;NA;NA;NA;NA
580;Dicomano;TOS10001030;OD:TOS10001030;43.895422;11.544405;NA;NA;Toscana;NA;NA;NA;1934;1999;NA;NA;NA;NA;NA;NA
581;Rincine;TOS10001032;OD:TOS10001032;43.869679;11.606081;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
582;Consuma (Villino Alpe);TOS10001038;OD:TOS10001038;43.784504;11.598275;NA;NA;Toscana;NA;NA;NA;1921;1941;NA;NA;NA;NA;NA;NA
583;Consuma (*);TOS10001039;OD:TOS10001039;43.779695;11.595954;NA;NA;Toscana;NA;NA;NA;1940;1940;NA;NA;NA;NA;NA;NA
584;Consuma;TOS10001040;OD:TOS10001040;43.786345;11.58661;NA;NA;Toscana;NA;NA;NA;1923;1994;1951;1991;1951;1991;NA;NA
585;Borselli;TOS10001042;OD:TOS10001042;43.797308;11.541403;NA;NA;Toscana;NA;NA;NA;1930;1951;NA;NA;NA;NA;NA;NA
586;Tosina;TOS10001043;OD:TOS10001043;43.800021;11.540896;NA;NA;Toscana;NA;NA;NA;1921;1929;NA;NA;NA;NA;NA;NA
587;Rufina;TOS10001045;OD:TOS10001045;43.82731;11.487334;NA;NA;Toscana;NA;NA;NA;1921;1956;NA;NA;NA;NA;NA;NA
588;Pontassieve;TOS10001047;OD:TOS10001047;43.776973;11.441755;NA;NA;Toscana;NA;NA;NA;1916;1938;NA;NA;NA;NA;NA;NA
589;Nave di Rosano;TOS10001050;OD:TOS10001050;43.774052;11.422501;NA;NA;Toscana;NA;1968;1968;1933;1992;NA;NA;NA;NA;NA;NA
590;S. Brigida all'Opaco;TOS10001060;OD:TOS10001060;43.851117;11.398101;NA;NA;Toscana;NA;NA;NA;1929;2000;NA;NA;NA;NA;NA;NA
591;Torre a Decima;TOS10001062;OD:TOS10001062;43.819324;11.406177;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
592;Fiesole;TOS10001070;OD:TOS10001070;43.808985;11.293869;NA;NA;Toscana;NA;NA;NA;1921;2002;1992;1992;1992;1992;NA;NA
593;Firenze Idrografico;TOS10001080;OD:TOS10001080;43.781494;11.259264;NA;NA;Toscana;NA;NA;NA;1931;1983;NA;NA;NA;NA;NA;NA
594;Firenze (Museo);TOS10001081;OD:TOS10001081;43.764084;11.244943;NA;NA;Toscana;NA;NA;NA;1916;1953;NA;NA;NA;NA;NA;NA
595;Firenze Ximeniano;TOS10001090;OD:TOS10001090;43.776285;11.256334;NA;NA;Toscana;NA;NA;NA;1951;2000;1951;1997;1951;1997;NA;NA
596;Firenze (Uff. Arno);TOS10001091;OD:TOS10001091;43.774404;11.255804;NA;NA;Toscana;NA;NA;NA;1927;1939;NA;NA;NA;NA;NA;NA
597;Firenze (Cascine);TOS10001093;OD:TOS10001093;43.785229;11.222619;NA;NA;Toscana;NA;NA;NA;1953;1960;NA;NA;NA;NA;NA;NA
598;Bagno a Ripoli;TOS10001100;OD:TOS10001100;43.761345;11.327824;NA;NA;Toscana;NA;NA;NA;1934;1994;NA;NA;NA;NA;NA;NA
599;Pratolino;TOS10001104;OD:TOS10001104;43.859081;11.303255;NA;NA;Toscana;NA;NA;NA;1935;1941;NA;NA;NA;NA;NA;NA
600;Le Caldine;TOS10001105;OD:TOS10001105;43.831941;11.309673;NA;NA;Toscana;NA;NA;NA;1933;1941;NA;NA;NA;NA;NA;NA
601;Cercina;TOS10001106;OD:TOS10001106;43.846356;11.2642;NA;NA;Toscana;NA;NA;NA;1939;1941;NA;NA;NA;NA;NA;NA
602;Montorsoli;TOS10001107;OD:TOS10001107;43.837858;11.284029;NA;NA;Toscana;NA;NA;NA;1939;1941;NA;NA;NA;NA;NA;NA
603;Greve in Chianti;TOS10001120;OD:TOS10001120;43.587141;11.315894;NA;NA;Toscana;NA;NA;NA;1916;2006;NA;NA;NA;NA;NA;NA
604;Testi;TOS10001125;OD:TOS10001125;43.612066;11.274074;NA;NA;Toscana;NA;NA;NA;2002;2006;NA;NA;NA;NA;NA;NA
605;Ferrone;TOS10001130;OD:TOS10001130;43.655384;11.259984;NA;NA;Toscana;NA;NA;NA;1951;1998;NA;NA;NA;NA;NA;NA
606;Ponte dei Falciani;TOS10001132;OD:TOS10001132;43.678237;11.214818;NA;NA;Toscana;NA;1975;1975;1940;1941;NA;NA;NA;NA;NA;NA
607;S. Bartolomeo a Quarate;TOS10001134;OD:TOS10001134;43.693237;11.334245;NA;NA;Toscana;NA;NA;NA;1922;1955;NA;NA;NA;NA;NA;NA
608;Grassina;TOS10001138;OD:TOS10001138;43.727383;11.29311;NA;NA;Toscana;NA;NA;NA;1933;1955;NA;NA;NA;NA;NA;NA
609;Antella;TOS10001140;OD:TOS10001140;43.730104;11.329965;NA;NA;Toscana;NA;NA;NA;1936;1999;1992;1992;1992;1992;NA;NA
610;Scandicci;TOS10001144;OD:TOS10001144;43.751619;11.196036;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
611;Cantagallo;TOS10001150;OD:TOS10001150;44.023971;11.083228;NA;NA;Toscana;NA;NA;NA;1921;2001;NA;NA;NA;NA;NA;NA
612;Gavigno;TOS10001160;OD:TOS10001160;44.076131;11.091365;NA;NA;Toscana;NA;NA;NA;1921;2000;NA;NA;NA;NA;NA;NA
613;Sasseta di Vernio;TOS10001165;OD:TOS10001165;44.065162;11.153534;NA;NA;Toscana;NA;NA;NA;1976;1980;NA;NA;NA;NA;NA;NA
614;S. Quirico di Vernio;TOS10001170;OD:TOS10001170;44.055894;11.155633;NA;NA;Toscana;NA;NA;NA;1933;2003;NA;NA;NA;NA;NA;NA
615;Montecuccoli;TOS10001172;OD:TOS10001172;44.010077;11.178859;NA;NA;Toscana;NA;NA;NA;1934;1959;NA;NA;NA;NA;NA;NA
616;Vaiano;TOS10001180;OD:TOS10001180;43.970504;11.128917;NA;NA;Toscana;NA;NA;NA;1921;1997;NA;NA;NA;NA;NA;NA
617;Villanova (La Briglia);TOS10001182;OD:TOS10001182;43.937207;11.128101;NA;NA;Toscana;NA;NA;NA;1951;1955;NA;NA;NA;NA;NA;NA
618;Le Croci di Calenzano;TOS10001190;OD:TOS10001190;43.946505;11.214416;NA;NA;Toscana;NA;NA;NA;1936;2000;NA;NA;NA;NA;NA;NA
619;Querciola;TOS10001192;OD:TOS10001192;43.93152;11.214109;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
620;Calenzano;TOS10001200;OD:TOS10001200;43.870065;11.165162;NA;NA;Toscana;NA;NA;NA;1965;2008;NA;NA;NA;NA;NA;NA
621;Prato Galceti;TOS10001210;OD:TOS10001210;43.910798;11.083285;NA;NA;Toscana;NA;NA;NA;1929;2015;1991;1993;1991;1993;NA;NA
622;Sesto Fiorentino;TOS10001220;OD:TOS10001220;43.851268;11.21574;NA;NA;Toscana;NA;NA;NA;1930;2008;NA;NA;NA;NA;NA;NA
623;Settimello;TOS10001222;OD:TOS10001222;43.852459;11.181943;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
624;Firenze Peretola;TOS10001224;OD:TOS10001224;43.810243;11.199688;NA;NA;Toscana;NA;NA;NA;1997;2000;1992;1992;1992;1992;NA;NA
625;Prato in Toscana;TOS10001230;OD:TOS10001230;43.88053;11.090199;NA;NA;Toscana;NA;NA;NA;1916;2001;1942;1997;1942;1997;NA;NA
626;Piteccio;TOS10001240;OD:TOS10001240;44.015076;10.898837;NA;NA;Toscana;NA;NA;NA;1916;2006;1992;1992;1992;1992;NA;NA
627;Cireglio;TOS10001250;OD:TOS10001250;43.995497;10.854748;NA;NA;Toscana;NA;NA;NA;1934;2001;NA;NA;NA;NA;NA;NA
628;Montagnana;TOS10001252;OD:TOS10001252;43.956752;10.825936;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
629;Pistoia (Frutticoltura);TOS10001257;OD:TOS10001257;43.937191;10.917998;NA;NA;Toscana;NA;NA;NA;1930;1945;NA;NA;NA;NA;NA;NA
630;Pistoia Vivaio;TOS10001258;OD:TOS10001258;43.936359;10.908004;NA;NA;Toscana;NA;NA;NA;1951;1956;NA;NA;NA;NA;NA;NA
631;Pistoia Ospedale;TOS10001259;OD:TOS10001259;43.933297;10.909675;NA;NA;Toscana;NA;NA;NA;1916;1978;NA;NA;NA;NA;NA;NA
632;Pistoia;TOS10001260;OD:TOS10001260;43.945019;10.90757;NA;NA;Toscana;NA;NA;NA;1922;2000;1951;1996;1951;1996;NA;NA
633;Villa di Baggio;TOS10001262;OD:TOS10001262;43.991475;10.958193;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
634;La Ferruccia;TOS10001270;OD:TOS10001270;43.882107;10.998423;NA;NA;Toscana;NA;NA;NA;1925;1980;NA;NA;NA;NA;NA;NA
635;Montale;TOS10001272;OD:TOS10001272;43.937466;11.01448;NA;NA;Toscana;NA;NA;NA;1933;1941;NA;NA;NA;NA;NA;NA
636;Fattoria Iavello;TOS10001274;OD:TOS10001274;43.963008;11.071435;NA;NA;Toscana;NA;NA;NA;1934;1974;NA;NA;NA;NA;NA;NA
637;Olmi;TOS10001276;OD:TOS10001276;43.912315;11.083998;NA;NA;Toscana;NA;NA;NA;1981;2015;NA;NA;NA;NA;NA;NA
638;Quarrata;TOS10001278;OD:TOS10001278;43.86781;10.99222;NA;NA;Toscana;NA;NA;NA;1954;1955;NA;NA;NA;NA;NA;NA
639;La Rugea;TOS10001280;OD:TOS10001280;43.829702;11.081866;NA;NA;Toscana;NA;NA;NA;1951;2001;NA;NA;NA;NA;NA;NA
640;La Rugea II;TOS10001281;OD:TOS10001281;43.831351;11.078851;NA;NA;Toscana;NA;NA;NA;1995;2015;2014;2015;2014;2015;NA;NA
641;Comeana;TOS10001282;OD:TOS10001282;43.79585;11.059435;NA;NA;Toscana;NA;NA;NA;1935;1941;NA;NA;NA;NA;NA;NA
642;Castellina in Chianti;TOS10001285;OD:TOS10001285;43.482643;11.280488;NA;NA;Toscana;NA;NA;NA;1987;2008;NA;NA;NA;NA;NA;NA
643;Piazza in Chianti;TOS10001290;OD:TOS10001290;43.531938;11.285068;NA;NA;Toscana;NA;NA;NA;1921;1992;NA;NA;NA;NA;NA;NA
644;S. Andrea in Fabbrica;TOS10001300;OD:TOS10001300;43.592065;11.212831;NA;NA;Toscana;NA;NA;NA;1957;2009;1994;1997;1994;1997;NA;NA
645;Tenuta del Corno;TOS10001310;OD:TOS10001310;43.622893;11.147281;NA;NA;Toscana;NA;NA;NA;1934;1991;NA;NA;NA;NA;NA;NA
646;Ponte Rotto;TOS10001312;OD:TOS10001312;43.646524;11.16418;NA;NA;Toscana;NA;NA;NA;1916;1955;NA;NA;NA;NA;NA;NA
647;S. Martino a Carcheri;TOS10001320;OD:TOS10001320;43.718617;11.08329;NA;NA;Toscana;NA;NA;NA;1923;1991;NA;NA;NA;NA;NA;NA
648;S. Cecilia;TOS10001325;OD:TOS10001325;43.660933;11.192354;NA;NA;Toscana;NA;NA;NA;1983;1984;NA;NA;NA;NA;NA;NA
649;Bonazza;TOS10001330;OD:TOS10001330;43.590465;11.169478;NA;NA;Toscana;NA;NA;NA;1951;1982;NA;NA;NA;NA;NA;NA
650;Montespertoli;TOS10001340;OD:TOS10001340;43.644386;11.078056;NA;NA;Toscana;NA;NA;NA;1923;1986;NA;NA;NA;NA;NA;NA
651;Empoli (Prunecchio);TOS10001350;OD:TOS10001350;43.711355;10.990628;NA;NA;Toscana;NA;NA;NA;1922;1994;1951;1993;1951;1993;NA;NA
652;Martignana;TOS10001360;OD:TOS10001360;43.691399;10.968004;NA;NA;Toscana;NA;NA;NA;1959;1990;NA;NA;NA;NA;NA;NA
653;Empoli;TOS10001362;OD:TOS10001362;43.788597;10.928189;NA;NA;Toscana;NA;NA;NA;1921;1987;NA;NA;NA;NA;NA;NA
654;Vinci;TOS10001370;OD:TOS10001370;43.788597;10.928189;NA;NA;Toscana;NA;NA;NA;1916;1986;NA;NA;NA;NA;NA;NA
655;Simignano;TOS10001380;OD:TOS10001380;43.293748;11.168881;NA;NA;Toscana;NA;NA;NA;1928;2000;NA;NA;NA;NA;NA;NA
656;Suvera;TOS10001382;OD:TOS10001382;43.314607;11.141878;NA;NA;Toscana;NA;NA;NA;1924;1955;NA;NA;NA;NA;NA;NA
657;Pieve Scola;TOS10001383;OD:TOS10001383;43.311614;11.132463;NA;NA;Toscana;NA;NA;NA;1924;1933;NA;NA;NA;NA;NA;NA
658;Scorgiano;TOS10001388;OD:TOS10001388;43.353833;11.159409;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
659;Casole d'Elsa;TOS10001390;OD:TOS10001390;43.343321;11.044005;NA;NA;Toscana;NA;NA;NA;1921;1993;NA;NA;NA;NA;NA;NA
660;Quartaia;TOS10001392;OD:TOS10001392;43.38745;11.089403;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
661;Colle Val d'Elsa;TOS10001400;OD:TOS10001400;43.423003;11.127179;NA;NA;Toscana;NA;NA;NA;1923;2000;NA;NA;NA;NA;NA;NA
662;Strove;TOS10001402;OD:TOS10001402;43.380779;11.173846;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
663;Tenuta del Casone;TOS10001404;OD:TOS10001404;43.395859;11.187585;NA;NA;Toscana;NA;NA;NA;1934;1939;NA;NA;NA;NA;NA;NA
664;Lilliano;TOS10001406;OD:TOS10001406;43.438494;11.254734;NA;NA;Toscana;NA;NA;NA;1921;1941;NA;NA;NA;NA;NA;NA
665;Fattoria di Maltraverso;TOS10001408;OD:TOS10001408;43.438694;11.150947;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
666;Poggibonsi;TOS10001410;OD:TOS10001410;43.466251;11.176829;NA;NA;Toscana;NA;NA;NA;1918;1991;1951;1991;1951;1991;NA;NA
667;S. Gimignano;TOS10001420;OD:TOS10001420;43.47229;11.042352;NA;NA;Toscana;NA;NA;NA;1921;2000;1992;1997;1992;1997;NA;NA
668;Vico d'Elsa;TOS10001422;OD:TOS10001422;43.513053;11.108183;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
669;Barberino val d'Elsa;TOS10001424;OD:TOS10001424;43.542183;11.172943;NA;NA;Toscana;NA;NA;NA;1921;1941;NA;NA;NA;NA;NA;NA
670;Certaldo;TOS10001430;OD:TOS10001430;43.547613;11.044585;NA;NA;Toscana;NA;NA;NA;1916;2011;NA;NA;NA;NA;NA;NA
671;Gambassi;TOS10001440;OD:TOS10001440;43.540973;10.955862;NA;NA;Toscana;NA;NA;NA;1921;2001;NA;NA;NA;NA;NA;NA
672;Castelfiorentino;TOS10001450;OD:TOS10001450;43.603018;10.968465;NA;NA;Toscana;NA;1983;1983;1921;2000;NA;NA;NA;NA;NA;NA
673;Torricella;TOS10001454;OD:TOS10001454;43.627599;10.912807;NA;NA;Toscana;NA;NA;NA;1924;1941;NA;NA;NA;NA;NA;NA
674;Campriano;TOS10001456;OD:TOS10001456;43.640879;10.904736;NA;NA;Toscana;NA;NA;NA;1941;1941;NA;NA;NA;NA;NA;NA
675;Prunetta Bussagna;TOS10001458;OD:TOS10001458;43.638271;10.915315;NA;NA;Toscana;NA;NA;NA;1941;1962;NA;NA;NA;NA;NA;NA
676;Rio Broccolino;TOS10001460;OD:TOS10001460;43.642955;10.933938;NA;NA;Toscana;NA;NA;NA;1966;1983;NA;NA;NA;NA;NA;NA
677;S. Chiara;TOS10001470;OD:TOS10001470;43.627599;10.912807;NA;NA;Toscana;NA;NA;NA;1941;2001;NA;NA;NA;NA;NA;NA
678;Carraia;TOS10001472;OD:TOS10001472;43.654333;10.902433;NA;NA;Toscana;NA;NA;NA;1941;1941;NA;NA;NA;NA;NA;NA
679;Fontaccia;TOS10001474;OD:TOS10001474;43.651805;10.913638;NA;NA;Toscana;NA;NA;NA;1941;1965;NA;NA;NA;NA;NA;NA
680;Meleto (Fatt. Granaiolo);TOS10001476;OD:TOS10001476;43.647817;10.92591;NA;NA;Toscana;NA;NA;NA;1936;1940;NA;NA;NA;NA;NA;NA
681;Meleto;TOS10001480;OD:TOS10001480;43.650983;10.930414;NA;NA;Toscana;NA;NA;NA;1934;2003;NA;NA;NA;NA;NA;NA
682;Casanova (*);TOS10001482;OD:TOS10001482;43.656897;10.921364;NA;NA;Toscana;NA;NA;NA;1926;1941;NA;NA;NA;NA;NA;NA
683;S. Miniato;TOS10001488;OD:TOS10001488;43.681923;10.856285;NA;NA;Toscana;NA;NA;NA;1916;1971;NA;NA;NA;NA;NA;NA
684;S. Miniato (Cimitero);TOS10001490;OD:TOS10001490;43.68402;10.831575;NA;NA;Toscana;NA;NA;NA;1958;1997;1951;1996;1951;1996;NA;NA
685;S. Miniato (Volpaio);TOS10001495;OD:TOS10001495;43.661706;10.870296;NA;NA;Toscana;NA;NA;NA;1978;1978;NA;NA;NA;NA;NA;NA
686;Fattoria Scaletta;TOS10001500;OD:TOS10001500;43.709147;10.831991;NA;NA;Toscana;NA;NA;NA;1962;2015;1992;2015;1992;2015;NA;NA
687;S. Giovanni Corazzano;TOS10001510;OD:TOS10001510;43.629184;10.863151;NA;NA;Toscana;NA;NA;NA;1916;2011;NA;NA;NA;NA;NA;NA
688;Marti;TOS10001520;OD:TOS10001520;43.64947;10.747468;NA;NA;Toscana;NA;NA;NA;1919;1992;1985;1986;1985;1986;NA;NA
689;S. Gervasio;TOS10001530;OD:TOS10001530;43.628493;10.732544;NA;NA;Toscana;NA;NA;NA;1935;1984;NA;NA;NA;NA;NA;NA
690;Boveglio;TOS10001540;OD:TOS10001540;43.968903;10.642308;NA;NA;Toscana;NA;NA;NA;1926;1989;NA;NA;NA;NA;NA;NA
691;Villabasilica;TOS10001545;OD:TOS10001545;43.926521;10.646871;NA;NA;Toscana;NA;NA;NA;1921;1941;NA;NA;NA;NA;NA;NA
692;Stiappa;TOS10001550;OD:TOS10001550;43.994901;10.711244;NA;NA;Toscana;NA;NA;NA;1926;2011;NA;NA;NA;NA;NA;NA
693;Macchia Antonini;TOS10001556;OD:TOS10001556;43.990233;10.786807;NA;NA;Toscana;NA;NA;NA;1967;1972;NA;NA;NA;NA;NA;NA
694;Serra Pistoiese;TOS10001560;OD:TOS10001560;43.975617;10.75975;NA;NA;Toscana;NA;NA;NA;1956;2002;NA;NA;NA;NA;NA;NA
695;Vellano;TOS10001570;OD:TOS10001570;43.95539;10.722324;NA;NA;Toscana;NA;NA;NA;1916;2011;NA;NA;NA;NA;NA;NA
696;Pescia;TOS10001580;OD:TOS10001580;43.91046;10.689332;NA;NA;Toscana;NA;NA;NA;1916;2015;1951;2015;1951;2015;NA;NA
697;Ponte Buggianese;TOS10001590;OD:TOS10001590;43.840286;10.748614;NA;NA;Toscana;NA;NA;NA;1919;2000;NA;NA;NA;NA;NA;NA
698;Borgo a Buggiano;TOS10001592;OD:TOS10001592;43.882304;10.726814;NA;NA;Toscana;NA;NA;NA;1927;1955;NA;NA;NA;NA;NA;NA
699;Massa di Cozzile;TOS10001594;OD:TOS10001594;43.910365;10.746555;NA;NA;Toscana;NA;NA;NA;1927;1963;NA;NA;NA;NA;NA;NA
700;Montecatini Terme;TOS10001600;OD:TOS10001600;43.896797;10.773986;NA;NA;Toscana;NA;NA;NA;1935;2011;NA;NA;NA;NA;NA;NA
701;Marliana;TOS10001610;OD:TOS10001610;43.920488;10.773258;NA;NA;Toscana;NA;NA;NA;1921;2003;NA;NA;NA;NA;NA;NA
702;Monsummano;TOS10001620;OD:TOS10001620;43.864395;10.816269;NA;NA;Toscana;NA;NA;NA;1916;1988;NA;NA;NA;NA;NA;NA
703;Cecina Larciano;TOS10001622;OD:TOS10001622;43.846678;10.87358;NA;NA;Toscana;NA;NA;NA;1926;1941;NA;NA;NA;NA;NA;NA
704;Castelmartini;TOS10001630;OD:TOS10001630;43.824472;10.832717;NA;NA;Toscana;NA;NA;NA;1926;1999;1951;1999;1951;1999;NA;NA
705;Giugnano;TOS10001635;OD:TOS10001635;43.838445;10.908648;NA;NA;Toscana;NA;NA;NA;1985;1991;NA;NA;NA;NA;NA;NA
706;Spicchio;TOS10001640;OD:TOS10001640;43.824065;10.907071;NA;NA;Toscana;NA;NA;NA;1933;1981;NA;NA;NA;NA;NA;NA
707;Lamporecchio;TOS10001642;OD:TOS10001642;43.821676;10.89916;NA;NA;Toscana;NA;NA;NA;1926;1963;NA;NA;NA;NA;NA;NA
708;Stabbia;TOS10001650;OD:TOS10001650;43.789743;10.831158;NA;NA;Toscana;NA;NA;NA;1926;2015;1992;2015;1992;2015;NA;NA
709;Poggio Pacini;TOS10001652;OD:TOS10001652;43.755982;10.830997;NA;NA;Toscana;NA;NA;NA;1927;1955;NA;NA;NA;NA;NA;NA
710;Le Vedute;TOS10001654;OD:TOS10001654;43.759832;10.757821;NA;NA;Toscana;NA;NA;NA;1926;1955;NA;NA;NA;NA;NA;NA
711;Castelfranco Sotto;TOS10001655;OD:TOS10001655;43.704941;10.743991;NA;NA;Toscana;NA;NA;NA;NA;NA;1985;1986;1985;1986;NA;NA
712;Volterra;TOS10001660;OD:TOS10001660;43.412004;10.852279;NA;NA;Toscana;NA;NA;NA;1923;2000;1951;2000;1951;2000;NA;NA
713;Volterra (Osservatorio);TOS10001661;OD:TOS10001661;43.406337;10.860775;NA;NA;Toscana;NA;NA;NA;1916;1941;NA;NA;NA;NA;NA;NA
714;Volterra (Ospedale);TOS10001662;OD:TOS10001662;43.40124;10.871342;NA;NA;Toscana;NA;NA;NA;1922;1979;NA;NA;NA;NA;NA;NA
715;Volterra (Ist-Mag);TOS10001663;OD:TOS10001663;43.410506;10.863559;NA;NA;Toscana;NA;NA;NA;1927;1942;NA;NA;NA;NA;NA;NA
716;Volterra (Aeronautica);TOS10001670;OD:TOS10001670;43.410502;10.862163;NA;NA;Toscana;NA;NA;NA;1993;1997;1992;1992;1992;1992;NA;NA
717;La Madonnina;TOS10001680;OD:TOS10001680;43.455508;10.909943;NA;NA;Toscana;NA;NA;NA;1973;2000;1992;1992;1992;1992;NA;NA
718;Montignoso;TOS10001682;OD:TOS10001682;43.497313;10.901947;NA;NA;Toscana;NA;NA;NA;1933;1941;NA;NA;NA;NA;NA;NA
719;Vicarello;TOS10001684;OD:TOS10001684;43.470219;10.835326;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
720;Villamagna;TOS10001690;OD:TOS10001690;43.488558;10.839962;NA;NA;Toscana;NA;NA;NA;1974;1987;NA;NA;NA;NA;NA;NA
721;Fattoria Spedaletto;TOS10001700;OD:TOS10001700;43.45503;10.782337;NA;NA;Toscana;NA;NA;NA;1974;2000;NA;NA;NA;NA;NA;NA
722;Orciatico;TOS10001710;OD:TOS10001710;43.435585;10.723384;NA;NA;Toscana;NA;NA;NA;1919;2000;NA;NA;NA;NA;NA;NA
723;Laiatico;TOS10001720;OD:TOS10001720;43.471675;10.724471;NA;NA;Toscana;NA;NA;NA;1953;2015;NA;NA;NA;NA;NA;NA
724;Osteria della Sterza;TOS10001722;OD:TOS10001722;43.501848;10.729783;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
725;Terricciola;TOS10001730;OD:TOS10001730;43.526313;10.677209;NA;NA;Toscana;NA;NA;NA;1916;1995;NA;NA;NA;NA;NA;NA
726;Castelfalfi;TOS10001740;OD:TOS10001740;43.55003;10.860958;NA;NA;Toscana;NA;NA;NA;1965;2015;1996;2015;1996;2015;NA;NA
727;Cedri;TOS10001742;OD:TOS10001742;43.510554;10.81861;NA;NA;Toscana;NA;NA;NA;1919;1972;NA;NA;NA;NA;NA;NA
728;Ghizzano di Peccioli;TOS10001750;OD:TOS10001750;43.539799;10.791269;NA;NA;Toscana;NA;NA;NA;1974;2001;1992;1992;1992;1992;NA;NA
729;Legoli;TOS10001760;OD:TOS10001760;43.571921;10.793764;NA;NA;Toscana;NA;NA;NA;1951;2011;NA;NA;NA;NA;NA;NA
730;Montefoscoli;TOS10001762;OD:TOS10001762;43.580201;10.758158;NA;NA;Toscana;NA;NA;NA;1919;1938;NA;NA;NA;NA;NA;NA
731;Peccioli;TOS10001764;OD:TOS10001764;43.550606;10.720778;NA;NA;Toscana;NA;NA;NA;1954;1973;NA;NA;NA;NA;NA;NA
732;Villa Saletta (Fogliano);TOS10001770;OD:TOS10001770;43.590397;10.715222;NA;NA;Toscana;NA;NA;NA;1953;2002;1992;1992;1992;1992;NA;NA
733;Alica;TOS10001772;OD:TOS10001772;43.599899;10.724041;NA;NA;Toscana;NA;NA;NA;1934;1956;NA;NA;NA;NA;NA;NA
734;Casciana Terme;TOS10001780;OD:TOS10001780;43.526575;10.618437;NA;NA;Toscana;NA;NA;NA;1934;2015;1976;2015;1976;2015;NA;NA
735;S. Giovanni alla Vena;TOS10001790;OD:TOS10001790;43.68666;10.586692;NA;NA;Toscana;NA;NA;NA;1936;2001;NA;NA;NA;NA;NA;NA
736;Monte Serra;TOS10001800;OD:TOS10001800;43.751788;10.555;NA;NA;Toscana;NA;NA;NA;1955;1991;1985;1985;1985;1985;NA;NA
737;Montemagno;TOS10001810;OD:TOS10001810;43.723541;10.539867;NA;NA;Toscana;NA;NA;NA;1921;1991;1987;1990;1987;1990;NA;NA
738;S. Piero a Grado;TOS10001820;OD:TOS10001820;43.678073;10.347283;NA;NA;Toscana;NA;NA;NA;1967;2000;1985;1985;1985;1985;NA;NA
739;Coltano;TOS10001830;OD:TOS10001830;43.639594;10.391303;NA;NA;Toscana;NA;NA;NA;1923;2011;1985;1997;1985;1997;NA;NA
740;Pizzorne;TOS10001840;OD:TOS10001840;43.935255;10.608925;NA;NA;Toscana;NA;NA;NA;1970;1989;NA;NA;NA;NA;NA;NA
741;Segromigno Monte;TOS10001850;OD:TOS10001850;43.895842;10.594479;NA;NA;Toscana;NA;NA;NA;1916;1987;NA;NA;NA;NA;NA;NA
742;Porcari;TOS10001852;OD:TOS10001852;43.842538;10.620301;NA;NA;Toscana;NA;NA;NA;1951;1966;NA;NA;NA;NA;NA;NA
743;Montecarlo;TOS10001860;OD:TOS10001860;43.856053;10.66658;NA;NA;Toscana;NA;NA;NA;1926;1987;NA;NA;NA;NA;NA;NA
744;Chiesina di Padule;TOS10001870;OD:TOS10001870;43.803218;10.624832;NA;NA;Toscana;NA;NA;NA;1970;2002;1985;1986;1985;1986;NA;NA
